"","year","inst","numx","men","women"
"943",1978,3,9,193,41
"944",1978,3,10,291,11
"945",1978,3,11,215,50
"946",1978,3,12,138,29
"947",1978,3,13,112,8
"948",1978,3,14,278,206
"949",1978,3,15,1208,0
"950",1978,3,16,1258,4
"951",1978,3,17,708,11
"952",1978,3,18,943,16
"953",1978,3,19,182,9
"954",1978,3,20,0,0
"955",1978,3,21,0,0
"956",1978,3,22,431,0
"957",1978,3,23,0,0
"958",1978,3,24,127,0
"959",1978,3,25,140,0
"960",1978,3,26,161,2
"961",1978,3,27,0,0
"962",1978,3,28,0,0
"963",1978,3,29,345,49
"964",1978,3,30,230,59
"965",1978,3,31,130,3
"966",1978,3,32,0,0
"967",1978,3,33,148,3
"968",1978,3,34,0,0
"969",1978,3,35,111,49
"970",1978,3,36,0,0
"971",1978,3,37,0,0
"972",1978,3,38,3440,454
"973",1978,3,39,690,74
"974",1978,3,40,784,695
"975",1978,3,41,0,100
"976",1978,3,42,0,0
"977",1978,3,43,0,0
"978",1978,3,44,0,822
"979",1978,3,45,3,860
"980",1978,3,46,2,503
"981",1978,3,47,48,138
"982",1978,3,48,3,243
"983",1978,3,49,0,0
"984",1978,3,50,0,0
"985",1978,3,51,0,0
"986",1978,3,52,0,0
"987",1978,3,53,0,0
"988",1978,3,54,0,0
"989",1978,3,55,0,0
"990",1978,3,56,0,0
"991",1978,3,57,0,0
"992",1978,3,58,0,0
"993",1978,3,59,400,1119
"994",1978,3,60,512,338
"995",1978,3,61,290,142
"996",1978,3,62,116,411
"997",1978,3,63,24,97
"998",1978,3,64,0,0
"999",1978,3,65,54,9
"1000",1978,3,66,0,0
"1001",1978,3,67,0,0
"1002",1978,4,1,43795,98594
"1003",1978,4,2,14200,11255
"1004",1978,4,3,13217,6804
"1005",1978,4,4,7461,11249
"1006",1978,4,5,146263,11388
"1007",1978,4,6,422630,23836
"1008",1978,4,7,32651,19193
"1009",1978,4,8,9038,706
"1010",1978,4,9,7407,1997
"1011",1978,4,10,7415,345
"1012",1978,4,11,6381,1548
"1013",1978,4,12,460,247
"1014",1978,4,13,683,82
"1015",1978,4,14,3780,394
"1016",1978,4,15,54013,42
"1017",1978,4,16,68270,330
"1018",1978,4,17,70666,996
"1019",1978,4,18,21139,734
"1020",1978,4,19,2975,155
"1021",1978,4,20,870,17
"1022",1978,4,21,229,3
"1023",1978,4,22,2997,13
"1024",1978,4,23,0,0
"1025",1978,4,24,873,1
"1026",1978,4,25,1532,11
"1027",1978,4,26,19316,255
"1028",1978,4,27,356,74
"1029",1978,4,28,5989,133
"1030",1978,4,29,5601,459
"1031",1978,4,30,4208,644
"1032",1978,4,31,1414,4
"1033",1978,4,32,5307,174
"1034",1978,4,33,1567,16
"1035",1978,4,34,0,0
"1036",1978,4,35,5950,1000
"1037",1978,4,36,3162,119
"1038",1978,4,37,776,475
"1039",1978,4,38,17698,3374
"1040",1978,4,39,13988,2800
"1041",1978,4,40,11200,17994
"1042",1978,4,41,11,425
"1043",1978,4,42,1208,2331
"1044",1978,4,43,0,0
"1045",1978,4,44,32,8360
"1046",1978,4,45,76,7756
"1047",1978,4,46,0,5633
"1048",1978,4,47,0,498
"1049",1978,4,48,0,6065
"1050",1978,4,49,6465,10890
"1051",1978,4,50,0,0
"1052",1978,4,51,0,0
"1053",1978,4,52,0,0
"1054",1978,4,53,0,0
"1055",1978,4,54,0,0
"1056",1978,4,55,0,0
"1057",1978,4,56,0,0
"1058",1978,4,57,0,0
"1059",1978,4,58,16114,6364
"1060",1978,4,59,795,7612
"1061",1978,4,60,2549,1964
"1062",1978,4,61,3486,2371
"1063",1978,4,62,1888,17668
"1064",1978,4,63,6589,3204
"1065",1978,4,64,1200,1839
"1066",1978,4,65,0,0
"1067",1978,4,66,3241,3811
"1068",1978,4,67,125,19
"1069",1979,1,1,53217,107041
"1070",1979,1,2,15867,11869
"1071",1979,1,3,14672,7496
"1072",1979,1,4,14280,14917
"1073",1979,1,5,156871,12641
"1074",1979,1,6,455832,25702
"1075",1979,1,7,33247,19349
"1076",1979,1,8,11634,895
"1077",1979,1,9,11286,2808
"1078",1979,1,10,12667,750
"1079",1979,1,11,9736,2686
"1080",1979,1,12,3094,1042
"1081",1979,1,13,2456,250
"1082",1979,1,14,6840,963
"1083",1979,1,15,71706,76
"1084",1979,1,16,89021,598
"1085",1979,1,17,82470,1229
"1086",1979,1,18,36655,1310
"1087",1979,1,19,5881,202
"1088",1979,1,20,1590,22
"1089",1979,1,21,1398,14
"1090",1979,1,22,7131,34
"1091",1979,1,23,2326,189
"1092",1979,1,24,1209,4
"1093",1979,1,25,1983,17
"1094",1979,1,26,19773,310
"1095",1979,1,27,980,186
"1096",1979,1,28,15178,298
"1097",1979,1,29,11176,1337
"1098",1979,1,30,8356,1829
"1099",1979,1,31,5100,42
"1100",1979,1,32,5976,212
"1101",1979,1,33,4124,81
"1102",1979,1,34,556,55
"1103",1979,1,35,8828,1685
"1104",1979,1,36,6674,313
"1105",1979,1,37,2426,799
"1106",1979,1,38,42620,6084
"1107",1979,1,39,16796,3315
"1108",1979,1,40,13955,21306
"1109",1979,1,41,21,761
"1110",1979,1,42,1936,2955
"1111",1979,1,43,1854,0
"1112",1979,1,44,20,9306
"1113",1979,1,45,109,8685
"1114",1979,1,46,4,6360
"1115",1979,1,47,54,785
"1116",1979,1,48,4,6524
"1117",1979,1,49,8128,12140
"1118",1979,1,50,19060,27370
"1119",1979,1,51,10049,8086
"1120",1979,1,52,294,240
"1121",1979,1,53,2870,2671
"1122",1979,1,54,39,69
"1123",1979,1,55,80,258
"1124",1979,1,56,1294,2892
"1125",1979,1,57,246,2963
"1126",1979,1,58,15867,6129
"1127",1979,1,59,2745,10441
"1128",1979,1,60,3275,2532
"1129",1979,1,61,3972,2769
"1130",1979,1,62,2403,18672
"1131",1979,1,63,6880,3643
"1132",1979,1,64,1887,2055
"1133",1979,1,65,468,192
"1134",1979,1,66,5780,3632
"1135",1979,1,67,6058,444
"1136",1979,2,1,5902,5137
"1137",1979,2,2,1182,664
"1138",1979,2,3,842,480
"1139",1979,2,4,4485,2304
"1140",1979,2,5,14350,1071
"1141",1979,2,6,28335,1547
"1142",1979,2,7,751,183
"1143",1979,2,8,2421,174
"1144",1979,2,9,3581,721
"1145",1979,2,10,4465,353
"1146",1979,2,11,3265,1059
"1147",1979,2,12,2388,754
"1148",1979,2,13,1690,164
"1149",1979,2,14,2971,285
"1150",1979,2,15,18601,25
"1151",1979,2,16,22483,228
"1152",1979,2,17,12820,157
"1153",1979,2,18,15636,457
"1154",1979,2,19,2779,35
"1155",1979,2,20,723,6
"1156",1979,2,21,1153,8
"1157",1979,2,22,3802,18
"1158",1979,2,23,2326,189
"1159",1979,2,24,378,1
"1160",1979,2,25,335,0
"1161",1979,2,26,545,5
"1162",1979,2,27,645,114
"1163",1979,2,28,9164,161
"1164",1979,2,29,5465,813
"1165",1979,2,30,4057,1084
"1166",1979,2,31,3672,33
"1167",1979,2,32,836,47
"1168",1979,2,33,2445,62
"1169",1979,2,34,556,55
"1170",1979,2,35,2893,575
"1171",1979,2,36,3520,177
"1172",1979,2,37,1628,299
"1173",1979,2,38,21118,2037
"1174",1979,2,39,2510,400
"1175",1979,2,40,1494,2754
"1176",1979,2,41,7,235
"1177",1979,2,42,683,427
"1178",1979,2,43,1854,0
"1179",1979,2,44,0,213
"1180",1979,2,45,0,244
"1181",1979,2,46,0,253
"1182",1979,2,47,0,129
"1183",1979,2,48,0,139
"1184",1979,2,49,1397,1351
"1185",1979,2,50,19060,27370
"1186",1979,2,51,10049,8086
"1187",1979,2,52,294,240
"1188",1979,2,53,2870,2671
"1189",1979,2,54,39,69
"1190",1979,2,55,80,258
"1191",1979,2,56,1294,2892
"1192",1979,2,57,246,2963
"1193",1979,2,58,16,4
"1194",1979,2,59,1222,1879
"1195",1979,2,60,312,112
"1196",1979,2,61,122,70
"1197",1979,2,62,351,609
"1198",1979,2,63,351,247
"1199",1979,2,64,606,157
"1200",1979,2,65,375,169
"1201",1979,2,66,3938,750
"1202",1979,2,67,5907,415
"1203",1979,3,1,3364,5586
"1204",1979,3,2,132,53
"1205",1979,3,3,24,4
"1206",1979,3,4,440,298
"1207",1979,3,5,2222,229
"1208",1979,3,6,11885,1013
"1209",1979,3,7,153,616
"1210",1979,3,8,0,0
"1211",1979,3,9,197,41
"1212",1979,3,10,288,13
"1213",1979,3,11,209,56
"1214",1979,3,12,149,21
"1215",1979,3,13,110,10
"1216",1979,3,14,276,244
"1217",1979,3,15,1217,1
"1218",1979,3,16,1271,5
"1219",1979,3,17,704,15
"1220",1979,3,18,937,24
"1221",1979,3,19,177,9
"1222",1979,3,20,0,0
"1223",1979,3,21,0,0
"1224",1979,3,22,423,2
"1225",1979,3,23,0,0
"1226",1979,3,24,129,0
"1227",1979,3,25,135,1
"1228",1979,3,26,167,2
"1229",1979,3,27,0,0
"1230",1979,3,28,0,0
"1231",1979,3,29,350,49
"1232",1979,3,30,233,61
"1233",1979,3,31,127,4
"1234",1979,3,32,0,0
"1235",1979,3,33,158,5
"1236",1979,3,34,0,0
"1237",1979,3,35,119,45
"1238",1979,3,36,0,0
"1239",1979,3,37,0,0
"1240",1979,3,38,3458,504
"1241",1979,3,39,662,78
"1242",1979,3,40,761,693
"1243",1979,3,41,0,94
"1244",1979,3,42,0,0
"1245",1979,3,43,0,0
"1246",1979,3,44,0,751
"1247",1979,3,45,3,860
"1248",1979,3,46,4,503
"1249",1979,3,47,54,139
"1250",1979,3,48,2,244
"1251",1979,3,49,0,0
"1252",1979,3,50,0,0
"1253",1979,3,51,0,0
"1254",1979,3,52,0,0
"1255",1979,3,53,0,0
"1256",1979,3,54,0,0
"1257",1979,3,55,0,0
"1258",1979,3,56,0,0
"1259",1979,3,57,0,0
"1260",1979,3,58,0,0
"1261",1979,3,59,439,1081
"1262",1979,3,60,474,296
"1263",1979,3,61,220,107
"1264",1979,3,62,115,407
"1265",1979,3,63,116,183
"1266",1979,3,64,0,0
"1267",1979,3,65,93,23
"1268",1979,3,66,0,0
"1269",1979,3,67,0,0
"1270",1979,4,1,43951,96318
"1271",1979,4,2,14553,11152
"1272",1979,4,3,13806,7012
"1273",1979,4,4,9355,12315
"1274",1979,4,5,140299,11341
"1275",1979,4,6,415612,23142
"1276",1979,4,7,32343,18550
"1277",1979,4,8,9213,721
"1278",1979,4,9,7508,2046
"1279",1979,4,10,7914,384
"1280",1979,4,11,6262,1571
"1281",1979,4,12,557,267
"1282",1979,4,13,656,76
"1283",1979,4,14,3593,434
"1284",1979,4,15,51888,50
"1285",1979,4,16,65267,365
"1286",1979,4,17,68946,1057
"1287",1979,4,18,20082,829
"1288",1979,4,19,2925,158
"1289",1979,4,20,867,16
"1290",1979,4,21,245,6
"1291",1979,4,22,2906,14
"1292",1979,4,23,0,0
"1293",1979,4,24,702,3
"1294",1979,4,25,1513,16
"1295",1979,4,26,19061,303
"1296",1979,4,27,335,72
"1297",1979,4,28,6014,137
"1298",1979,4,29,5361,475
"1299",1979,4,30,4066,684
"1300",1979,4,31,1301,5
"1301",1979,4,32,5140,165
"1302",1979,4,33,1521,14
"1303",1979,4,34,0,0
"1304",1979,4,35,5816,1065
"1305",1979,4,36,3154,136
"1306",1979,4,37,798,500
"1307",1979,4,38,18044,3543
"1308",1979,4,39,13623,2837
"1309",1979,4,40,11700,17859
"1310",1979,4,41,14,432
"1311",1979,4,42,1253,2528
"1312",1979,4,43,0,0
"1313",1979,4,44,20,8342
"1314",1979,4,45,106,7581
"1315",1979,4,46,0,5604
"1316",1979,4,47,0,517
"1317",1979,4,48,2,6141
"1318",1979,4,49,6731,10789
"1319",1979,4,50,0,0
"1320",1979,4,51,0,0
"1321",1979,4,52,0,0
"1322",1979,4,53,0,0
"1323",1979,4,54,0,0
"1324",1979,4,55,0,0
"1325",1979,4,56,0,0
"1326",1979,4,57,0,0
"1327",1979,4,58,15851,6125
"1328",1979,4,59,1084,7481
"1329",1979,4,60,2489,2124
"1330",1979,4,61,3630,2592
"1331",1979,4,62,1937,17656
"1332",1979,4,63,6413,3213
"1333",1979,4,64,1281,1898
"1334",1979,4,65,0,0
"1335",1979,4,66,1842,2882
"1336",1979,4,67,151,29
"1337",1980,1,1,54460,106076
"1338",1980,1,2,16192,11436
"1339",1980,1,3,14563,7464
"1340",1980,1,4,14759,15040
"1341",1980,1,5,154102,12773
"1342",1980,1,6,448746,24677
"1343",1980,1,7,33235,19101
"1344",1980,1,8,11168,935
"1345",1980,1,9,11380,2818
"1346",1980,1,10,12560,838
"1347",1980,1,11,9593,2755
"1348",1980,1,12,3269,1105
"1349",1980,1,13,2645,295
"1350",1980,1,14,6453,868
"1351",1980,1,15,70441,96
"1352",1980,1,16,87510,739
"1353",1980,1,17,81100,1374
"1354",1980,1,18,36200,1509
"1355",1980,1,19,5881,206
"1356",1980,1,20,1589,16
"1357",1980,1,21,1353,14
"1358",1980,1,22,6924,37
"1359",1980,1,23,2290,203
"1360",1980,1,24,1024,7
"1361",1980,1,25,1965,24
"1362",1980,1,26,19537,380
"1363",1980,1,27,974,184
"1364",1980,1,28,15814,376
"1365",1980,1,29,11121,1426
"1366",1980,1,30,8305,1866
"1367",1980,1,31,5067,48
"1368",1980,1,32,5808,258
"1369",1980,1,33,4089,102
"1370",1980,1,34,508,73
"1371",1980,1,35,8754,1813
"1372",1980,1,36,6610,359
"1373",1980,1,37,2437,914
"1374",1980,1,38,43696,6475
"1375",1980,1,39,17222,3405
"1376",1980,1,40,14265,21028
"1377",1980,1,41,18,771
"1378",1980,1,42,2056,3122
"1379",1980,1,43,1590,5
"1380",1980,1,44,0,9282
"1381",1980,1,45,134,8749
"1382",1980,1,46,4,6218
"1383",1980,1,47,67,796
"1384",1980,1,48,10,6670
"1385",1980,1,49,8499,12130
"1386",1980,1,50,20609,26160
"1387",1980,1,51,10343,7745
"1388",1980,1,52,175,137
"1389",1980,1,53,2932,2599
"1390",1980,1,54,39,55
"1391",1980,1,55,80,258
"1392",1980,1,56,1398,2833
"1393",1980,1,57,283,3074
"1394",1980,1,58,15174,5754
"1395",1980,1,59,3060,9874
"1396",1980,1,60,3283,2675
"1397",1980,1,61,3965,3029
"1398",1980,1,62,2421,18389
"1399",1980,1,63,6758,3638
"1400",1980,1,64,1911,2048
"1401",1980,1,65,506,207
"1402",1980,1,66,5517,3743
"1403",1980,1,67,6255,464
"1404",1980,2,1,5890,5291
"1405",1980,2,2,1217,655
"1406",1980,2,3,774,459
"1407",1980,2,4,4797,2642
"1408",1980,2,5,15064,1175
"1409",1980,2,6,29670,1600
"1410",1980,2,7,773,192
"1411",1980,2,8,2357,189
"1412",1980,2,9,3740,715
"1413",1980,2,10,4535,390
"1414",1980,2,11,3294,1087
"1415",1980,2,12,2528,825
"1416",1980,2,13,1888,197
"1417",1980,2,14,2588,195
"1418",1980,2,15,18902,36
"1419",1980,2,16,22635,289
"1420",1980,2,17,13186,184
"1421",1980,2,18,15700,603
"1422",1980,2,19,2841,45
"1423",1980,2,20,738,3
"1424",1980,2,21,1135,8
"1425",1980,2,22,3733,21
"1426",1980,2,23,2290,203
"1427",1980,2,24,357,1
"1428",1980,2,25,324,0
"1429",1980,2,26,522,6
"1430",1980,2,27,626,115
"1431",1980,2,28,9680,222
"1432",1980,2,29,5410,852
"1433",1980,2,30,4019,1105
"1434",1980,2,31,3662,37
"1435",1980,2,32,836,74
"1436",1980,2,33,2430,78
"1437",1980,2,34,508,73
"1438",1980,2,35,2872,604
"1439",1980,2,36,3452,202
"1440",1980,2,37,1678,385
"1441",1980,2,38,21999,2217
"1442",1980,2,39,3009,437
"1443",1980,2,40,1660,2656
"1444",1980,2,41,5,257
"1445",1980,2,42,704,431
"1446",1980,2,43,1590,5
"1447",1980,2,44,0,229
"1448",1980,2,45,0,246
"1449",1980,2,46,0,248
"1450",1980,2,47,0,132
"1451",1980,2,48,0,139
"1452",1980,2,49,1502,1445
"1453",1980,2,50,20609,26160
"1454",1980,2,51,10343,7745
"1455",1980,2,52,175,137
"1456",1980,2,53,2932,2599
"1457",1980,2,54,39,55
"1458",1980,2,55,80,258
"1459",1980,2,56,1398,2833
"1460",1980,2,57,283,3074
"1461",1980,2,58,19,4
"1462",1980,2,59,1191,2055
"1463",1980,2,60,307,114
"1464",1980,2,61,114,80
"1465",1980,2,62,353,615
"1466",1980,2,63,356,240
"1467",1980,2,64,588,178
"1468",1980,2,65,371,169
"1469",1980,2,66,3767,758
"1470",1980,2,67,5901,429
"1471",1980,3,1,3347,5708
"1472",1980,3,2,123,54
"1473",1980,3,3,26,36
"1474",1980,3,4,441,299
"1475",1980,3,5,2188,230
"1476",1980,3,6,11858,1013
"1477",1980,3,7,141,628
"1478",1980,3,8,0,0
"1479",1980,3,9,200,44
"1480",1980,3,10,287,14
"1481",1980,3,11,212,56
"1482",1980,3,12,145,23
"1483",1980,3,13,110,10
"1484",1980,3,14,278,240
"1485",1980,3,15,1211,1
"1486",1980,3,16,1268,7
"1487",1980,3,17,699,15
"1488",1980,3,18,893,27
"1489",1980,3,19,176,7
"1490",1980,3,20,0,0
"1491",1980,3,21,0,0
"1492",1980,3,22,407,2
"1493",1980,3,23,0,0
"1494",1980,3,24,129,1
"1495",1980,3,25,144,1
"1496",1980,3,26,151,3
"1497",1980,3,27,0,0
"1498",1980,3,28,0,0
"1499",1980,3,29,357,48
"1500",1980,3,30,244,53
"1501",1980,3,31,122,3
"1502",1980,3,32,0,0
"1503",1980,3,33,167,5
"1504",1980,3,34,0,0
"1505",1980,3,35,128,39
"1506",1980,3,36,0,0
"1507",1980,3,37,0,0
"1508",1980,3,38,3515,549
"1509",1980,3,39,667,87
"1510",1980,3,40,746,691
"1511",1980,3,41,0,98
"1512",1980,3,42,0,0
"1513",1980,3,43,0,0
"1514",1980,3,44,0,783
"1515",1980,3,45,2,860
"1516",1980,3,46,4,500
"1517",1980,3,47,67,123
"1518",1980,3,48,1,244
"1519",1980,3,49,0,0
"1520",1980,3,50,0,0
"1521",1980,3,51,0,0
"1522",1980,3,52,0,0
"1523",1980,3,53,0,0
"1524",1980,3,54,0,0
"1525",1980,3,55,0,0
"1526",1980,3,56,0,0
"1527",1980,3,57,0,0
"1528",1980,3,58,0,0
"1529",1980,3,59,474,1115
"1530",1980,3,60,471,292
"1531",1980,3,61,220,98
"1532",1980,3,62,115,403
"1533",1980,3,63,108,186
"1534",1980,3,64,0,0
"1535",1980,3,65,135,38
"1536",1980,3,66,0,0
"1537",1980,3,67,0,0
"1538",1980,4,1,45223,95077
"1539",1980,4,2,14852,10727
"1540",1980,4,3,13763,6969
"1541",1980,4,4,9521,12099
"1542",1980,4,5,136850,11368
"1543",1980,4,6,407218,22064
"1544",1980,4,7,32321,18281
"1545",1980,4,8,8811,746
"1546",1980,4,9,7440,2059
"1547",1980,4,10,7738,434
"1548",1980,4,11,6087,1612
"1549",1980,4,12,596,257
"1550",1980,4,13,647,88
"1551",1980,4,14,3587,433
"1552",1980,4,15,50328,59
"1553",1980,4,16,63607,443
"1554",1980,4,17,67215,1175
"1555",1980,4,18,19607,879
"1556",1980,4,19,2864,154
"1557",1980,4,20,851,13
"1558",1980,4,21,218,6
"1559",1980,4,22,2784,14
"1560",1980,4,23,0,0
"1561",1980,4,24,538,5
"1562",1980,4,25,1497,23
"1563",1980,4,26,18864,371
"1564",1980,4,27,348,69
"1565",1980,4,28,6134,154
"1566",1980,4,29,5354,526
"1567",1980,4,30,4042,708
"1568",1980,4,31,1283,8
"1569",1980,4,32,4972,184
"1570",1980,4,33,1492,19
"1571",1980,4,34,0,0
"1572",1980,4,35,5754,1170
"1573",1980,4,36,3158,157
"1574",1980,4,37,759,529
"1575",1980,4,38,18182,3709
"1576",1980,4,39,13546,2881
"1577",1980,4,40,11859,17681
"1578",1980,4,41,13,416
"1579",1980,4,42,1352,2691
"1580",1980,4,43,0,0
"1581",1980,4,44,0,8270
"1582",1980,4,45,132,7643
"1583",1980,4,46,0,5470
"1584",1980,4,47,0,541
"1585",1980,4,48,9,6287
"1586",1980,4,49,6997,10685
"1587",1980,4,50,0,0
"1588",1980,4,51,0,0
"1589",1980,4,52,0,0
"1590",1980,4,53,0,0
"1591",1980,4,54,0,0
"1592",1980,4,55,0,0
"1593",1980,4,56,0,0
"1594",1980,4,57,0,0
"1595",1980,4,58,15155,5750
"1596",1980,4,59,1395,6704
"1597",1980,4,60,2505,2269
"1598",1980,4,61,3631,2851
"1599",1980,4,62,1953,17371
"1600",1980,4,63,6294,3212
"1601",1980,4,64,1323,1870
"1602",1980,4,65,0,0
"1603",1980,4,66,1750,2985
"1604",1980,4,67,354,35
"1605",1981,1,1,55772,104508
"1606",1981,1,2,16394,11296
"1607",1981,1,3,14173,7369
"1608",1981,1,4,14831,15281
"1609",1981,1,5,151505,13208
"1610",1981,1,6,440290,23338
"1611",1981,1,7,33510,18794
"1612",1981,1,8,10665,958
"1613",1981,1,9,11402,2930
"1614",1981,1,10,12725,887
"1615",1981,1,11,9700,2762
"1616",1981,1,12,3403,1099
"1617",1981,1,13,2779,334
"1618",1981,1,14,6180,832
"1619",1981,1,15,69976,117
"1620",1981,1,16,86980,922
"1621",1981,1,17,79305,1559
"1622",1981,1,18,35915,1656
"1623",1981,1,19,5896,226
"1624",1981,1,20,1566,14
"1625",1981,1,21,1435,18
"1626",1981,1,22,6786,41
"1627",1981,1,23,2213,229
"1628",1981,1,24,897,7
"1629",1981,1,25,2071,30
"1630",1981,1,26,19050,415
"1631",1981,1,27,963,207
"1632",1981,1,28,15100,415
"1633",1981,1,29,11029,1551
"1634",1981,1,30,8078,1914
"1635",1981,1,31,5145,73
"1636",1981,1,32,5641,261
"1637",1981,1,33,4054,112
"1638",1981,1,34,486,77
"1639",1981,1,35,8480,1898
"1640",1981,1,36,6500,363
"1641",1981,1,37,2513,974
"1642",1981,1,38,44274,6876
"1643",1981,1,39,17353,3561
"1644",1981,1,40,14309,20518
"1645",1981,1,41,22,744
"1646",1981,1,42,2080,3363
"1647",1981,1,43,1515,8
"1648",1981,1,44,0,9019
"1649",1981,1,45,141,8689
"1650",1981,1,46,3,6123
"1651",1981,1,47,80,740
"1652",1981,1,48,25,6847
"1653",1981,1,49,8923,11900
"1654",1981,1,50,21773,25538
"1655",1981,1,51,10427,7509
"1656",1981,1,52,85,17
"1657",1981,1,53,2868,2558
"1658",1981,1,54,32,56
"1659",1981,1,55,85,271
"1660",1981,1,56,1539,2823
"1661",1981,1,57,380,3043
"1662",1981,1,58,15054,5885
"1663",1981,1,59,3143,9674
"1664",1981,1,60,3240,2752
"1665",1981,1,61,3908,3139
"1666",1981,1,62,2494,18163
"1667",1981,1,63,6712,3703
"1668",1981,1,64,1921,2051
"1669",1981,1,65,544,227
"1670",1981,1,66,4773,2759
"1671",1981,1,67,7251,628
"1672",1981,2,1,6301,5614
"1673",1981,2,2,1236,657
"1674",1981,2,3,794,464
"1675",1981,2,4,4763,2840
"1676",1981,2,5,15738,1418
"1677",1981,2,6,31100,1708
"1678",1981,2,7,793,203
"1679",1981,2,8,1978,197
"1680",1981,2,9,3806,734
"1681",1981,2,10,4646,405
"1682",1981,2,11,3398,1118
"1683",1981,2,12,2607,840
"1684",1981,2,13,2014,228
"1685",1981,2,14,2334,177
"1686",1981,2,15,19230,46
"1687",1981,2,16,23024,362
"1688",1981,2,17,13644,242
"1689",1981,2,18,15731,725
"1690",1981,2,19,2848,40
"1691",1981,2,20,724,2
"1692",1981,2,21,1200,10
"1693",1981,2,22,3620,24
"1694",1981,2,23,2213,229
"1695",1981,2,24,360,1
"1696",1981,2,25,327,0
"1697",1981,2,26,518,10
"1698",1981,2,27,622,136
"1699",1981,2,28,9874,290
"1700",1981,2,29,5307,946
"1701",1981,2,30,3904,1129
"1702",1981,2,31,3655,46
"1703",1981,2,32,866,76
"1704",1981,2,33,2423,91
"1705",1981,2,34,486,77
"1706",1981,2,35,2814,616
"1707",1981,2,36,3376,219
"1708",1981,2,37,1768,431
"1709",1981,2,38,22665,2477
"1710",1981,2,39,3413,518
"1711",1981,2,40,1751,2571
"1712",1981,2,41,8,253
"1713",1981,2,42,671,454
"1714",1981,2,43,1515,8
"1715",1981,2,44,0,229
"1716",1981,2,45,0,254
"1717",1981,2,46,0,246
"1718",1981,2,47,0,129
"1719",1981,2,48,0,142
"1720",1981,2,49,1664,1547
"1721",1981,2,50,21773,25538
"1722",1981,2,51,10427,7509
"1723",1981,2,52,85,17
"1724",1981,2,53,2868,2558
"1725",1981,2,54,32,56
"1726",1981,2,55,85,271
"1727",1981,2,56,1539,2823
"1728",1981,2,57,380,3043
"1729",1981,2,58,23,3
"1730",1981,2,59,1209,2173
"1731",1981,2,60,297,122
"1732",1981,2,61,109,80
"1733",1981,2,62,361,613
"1734",1981,2,63,363,250
"1735",1981,2,64,575,204
"1736",1981,2,65,372,171
"1737",1981,2,66,3593,756
"1738",1981,2,67,5898,492
"1739",1981,3,1,3437,5732
"1740",1981,3,2,102,45
"1741",1981,3,3,30,83
"1742",1981,3,4,404,303
"1743",1981,3,5,2143,245
"1744",1981,3,6,11778,969
"1745",1981,3,7,175,637
"1746",1981,3,8,0,0
"1747",1981,3,9,186,47
"1748",1981,3,10,287,19
"1749",1981,3,11,214,67
"1750",1981,3,12,147,25
"1751",1981,3,13,117,12
"1752",1981,3,14,281,241
"1753",1981,3,15,1189,1
"1754",1981,3,16,1252,6
"1755",1981,3,17,688,2
"1756",1981,3,18,902,32
"1757",1981,3,19,173,8
"1758",1981,3,20,0,0
"1759",1981,3,21,0,0
"1760",1981,3,22,391,2
"1761",1981,3,23,0,0
"1762",1981,3,24,128,1
"1763",1981,3,25,135,1
"1764",1981,3,26,143,4
"1765",1981,3,27,0,0
"1766",1981,3,28,0,0
"1767",1981,3,29,345,61
"1768",1981,3,30,244,60
"1769",1981,3,31,117,6
"1770",1981,3,32,0,0
"1771",1981,3,33,167,6
"1772",1981,3,34,0,0
"1773",1981,3,35,124,40
"1774",1981,3,36,0,0
"1775",1981,3,37,0,0
"1776",1981,3,38,3494,594
"1777",1981,3,39,637,106
"1778",1981,3,40,738,661
"1779",1981,3,41,0,92
"1780",1981,3,42,0,0
"1781",1981,3,43,0,0
"1782",1981,3,44,0,822
"1783",1981,3,45,2,855
"1784",1981,3,46,3,503
"1785",1981,3,47,80,124
"1786",1981,3,48,0,250
"1787",1981,3,49,0,0
"1788",1981,3,50,0,0
"1789",1981,3,51,0,0
"1790",1981,3,52,0,0
"1791",1981,3,53,0,0
"1792",1981,3,54,0,0
"1793",1981,3,55,0,0
"1794",1981,3,56,0,0
"1795",1981,3,57,0,0
"1796",1981,3,58,0,0
"1797",1981,3,59,477,1050
"1798",1981,3,60,457,310
"1799",1981,3,61,220,98
"1800",1981,3,62,113,408
"1801",1981,3,63,118,175
"1802",1981,3,64,0,0
"1803",1981,3,65,172,56
"1804",1981,3,66,0,0
"1805",1981,3,67,0,0
"1806",1981,4,1,46034,93162
"1807",1981,4,2,15056,10594
"1808",1981,4,3,13349,6822
"1809",1981,4,4,9664,12138
"1810",1981,4,5,133624,11545
"1811",1981,4,6,397412,20661
"1812",1981,4,7,32542,17954
"1813",1981,4,8,8687,761
"1814",1981,4,9,7410,2149
"1815",1981,4,10,7792,463
"1816",1981,4,11,6088,1577
"1817",1981,4,12,649,234
"1818",1981,4,13,648,94
"1819",1981,4,14,3565,414
"1820",1981,4,15,49557,70
"1821",1981,4,16,62704,554
"1822",1981,4,17,64973,1297
"1823",1981,4,18,19282,899
"1824",1981,4,19,2875,178
"1825",1981,4,20,842,12
"1826",1981,4,21,235,8
"1827",1981,4,22,2775,15
"1828",1981,4,23,0,0
"1829",1981,4,24,409,5
"1830",1981,4,25,1609,29
"1831",1981,4,26,18389,401
