"","year","inst","numx","men","women"
"961",1978,4,1,7678,21867
"962",1978,4,2,2745,2501
"963",1978,4,3,2383,1398
"964",1978,4,4,1138,1806
"965",1978,4,5,29397,2655
"966",1978,4,6,85452,4569
"967",1978,4,7,6537,4497
"968",1978,4,8,1455,106
"969",1978,4,9,1297,419
"970",1978,4,10,1461,50
"971",1978,4,11,1227,315
"972",1978,4,12,56,33
"973",1978,4,13,144,20
"974",1978,4,14,732,58
"975",1978,4,15,10721,7
"976",1978,4,16,12871,51
"977",1978,4,17,14293,194
"978",1978,4,18,4338,142
"979",1978,4,19,820,24
"980",1978,4,20,188,0
"981",1978,4,21,59,0
"982",1978,4,22,673,4
"983",1978,4,23,0,0
"984",1978,4,24,181,1
"985",1978,4,25,296,0
"986",1978,4,26,3901,59
"987",1978,4,27,84,11
"988",1978,4,28,723,6
"989",1978,4,29,1246,88
"990",1978,4,30,976,135
"991",1978,4,31,378,2
"992",1978,4,32,1052,37
"993",1978,4,33,357,1
"994",1978,4,34,0,0
"995",1978,4,35,1230,210
"996",1978,4,36,740,25
"997",1978,4,37,195,107
"998",1978,4,38,988.5,162
"999",1978,4,39,1007,189
"1000",1978,4,40,1884,4004
"1001",1978,4,41,0,73
"1002",1978,4,42,87.5,212
"1003",1978,4,43,0,0
"1004",1978,4,44,12,1858
"1005",1978,4,45,3,1804
"1006",1978,4,46,0,1194
"1007",1978,4,47,0,89
"1008",1978,4,48,0,1251
"1009",1978,4,49,1055,2472
"1010",1978,4,50,0,0
"1011",1978,4,51,0,0
"1012",1978,4,52,0,0
"1013",1978,4,53,0,0
"1014",1978,4,54,0,0
"1015",1978,4,55,0,0
"1016",1978,4,56,0,0
"1017",1978,4,57,0,0
"1018",1978,4,58,2951,1312
"1019",1978,4,59,3.5,724
"1020",1978,4,60,547,410
"1021",1978,4,61,711,403
"1022",1978,4,62,402,3762
"1023",1978,4,63,611.5,293.5
"1024",1978,4,64,91.5,166
"1025",1979,1,1,10132,26172
"1026",1979,1,2,3081,2930
"1027",1979,1,3,2879,1776
"1028",1979,1,4,1525,2203
"1029",1979,1,5,34030,2886
"1030",1979,1,6,97370,5921
"1031",1979,1,7,6996,4887
"1032",1979,1,8,2105,156
"1033",1979,1,9,2194,613
"1034",1979,1,10,2612,137
"1035",1979,1,11,1947,579
"1036",1979,1,12,592,204
"1037",1979,1,13,443,32
"1038",1979,1,14,1463,193
"1039",1979,1,15,15686,11
"1040",1979,1,16,18993,89
"1041",1979,1,17,17267,236
"1042",1979,1,18,8311,217
"1043",1979,1,19,1457,43
"1044",1979,1,20,385,4
"1045",1979,1,21,349,2
"1046",1979,1,22,1711,5
"1047",1979,1,23,518,33
"1048",1979,1,24,433,0
"1049",1979,1,25,486,1
"1050",1979,1,26,4261,46
"1051",1979,1,27,255,39
"1052",1979,1,28,1533,17
"1053",1979,1,29,2701,307
"1054",1979,1,30,2104,413
"1055",1979,1,31,1266,8
"1056",1979,1,32,1431,53
"1057",1979,1,33,942,15
"1058",1979,1,34,176,6
"1059",1979,1,35,2018,353
"1060",1979,1,36,1595,53
"1061",1979,1,37,285,120
"1062",1979,1,38,2766,366.5
"1063",1979,1,39,1368,268
"1064",1979,1,40,2591,4913
"1065",1979,1,41,19,148
"1066",1979,1,42,143,295
"1067",1979,1,43,0,0
"1068",1979,1,44,10,2234
"1069",1979,1,45,1,2120
"1070",1979,1,46,0,1407
"1071",1979,1,47,10,150
"1072",1979,1,48,0,1524
"1073",1979,1,49,1548,2906
"1074",1979,1,50,3499,7312
"1075",1979,1,51,2033,2268
"1076",1979,1,52,87,145
"1077",1979,1,53,610,641
"1078",1979,1,54,16,18
"1079",1979,1,55,21,67
"1080",1979,1,56,243,717
"1081",1979,1,57,24,671
"1082",1979,1,58,3473,1471
"1083",1979,1,59,139,1036.5
"1084",1979,1,60,747,492
"1085",1979,1,61,712,497
"1086",1979,1,62,452,4156
"1087",1979,1,63,667,337
"1088",1979,1,64,226,248.5
"1089",1979,2,1,1211,1290
"1090",1979,2,2,302,242
"1091",1979,2,3,275,146
"1092",1979,2,4,354,177
"1093",1979,2,5,3013,239
"1094",1979,2,6,5952,291
"1095",1979,2,7,128,45
"1096",1979,2,8,526,30
"1097",1979,2,9,850,161
"1098",1979,2,10,1111,78
"1099",1979,2,11,780,263
"1100",1979,2,12,517,152
"1101",1979,2,13,287,10
"1102",1979,2,14,606,111
"1103",1979,2,15,4260,5
"1104",1979,2,16,4865,32
"1105",1979,2,17,2789,23
"1106",1979,2,18,3688,80
"1107",1979,2,19,689,7
"1108",1979,2,20,234,1
"1109",1979,2,21,298,2
"1110",1979,2,22,1007,5
"1111",1979,2,23,518,33
"1112",1979,2,24,180,0
"1113",1979,2,25,108,1
"1114",1979,2,26,156,0
"1115",1979,2,27,167,26
"1116",1979,2,28,612,14
"1117",1979,2,29,1295,197
"1118",1979,2,30,1074,273
"1119",1979,2,31,867,5
"1120",1979,2,32,213,18
"1121",1979,2,33,579,9
"1122",1979,2,34,176,6
"1123",1979,2,35,705,124
"1124",1979,2,36,823,33
"1125",1979,2,37,116,22
"1126",1979,2,38,1384,137
"1127",1979,2,39,139.5,30.5
"1128",1979,2,40,362,733
"1129",1979,2,41,19,33
"1130",1979,2,42,24.5,46.5
"1131",1979,2,43,175.5,0
"1132",1979,2,44,0,51
"1133",1979,2,45,0,54
"1134",1979,2,46,0,53
"1135",1979,2,47,0,27
"1136",1979,2,48,0,30
"1137",1979,2,49,270,259
"1138",1979,2,50,3499,7312
"1139",1979,2,51,2033,2268
"1140",1979,2,52,87,145
"1141",1979,2,53,610,641
"1142",1979,2,54,16,18
"1143",1979,2,55,21,67
"1144",1979,2,56,243,717
"1145",1979,2,57,24,671
"1146",1979,2,58,8,1
"1147",1979,2,59,92.5,77
"1148",1979,2,60,68,24
"1149",1979,2,61,33,8
"1150",1979,2,62,78,138
"1151",1979,2,63,40,24
"1152",1979,2,64,114.5,45
"1153",1979,3,1,788,1335
"1154",1979,3,2,25,14
"1155",1979,3,3,0,0
"1156",1979,3,4,42,43
"1157",1979,3,5,349,41
"1158",1979,3,6,2484,235
"1159",1979,3,7,45,137
"1160",1979,3,8,0,0
"1161",1979,3,9,32,8
"1162",1979,3,10,59,0
"1163",1979,3,11,40,8
"1164",1979,3,12,18,11
"1165",1979,3,13,17,1
"1166",1979,3,14,57,19
"1167",1979,3,15,251,0
"1168",1979,3,16,254,1
"1169",1979,3,17,139,3
"1170",1979,3,18,203,3
"1171",1979,3,19,41,0
"1172",1979,3,20,0,0
"1173",1979,3,21,0,0
"1174",1979,3,22,95,0
"1175",1979,3,23,0,0
"1176",1979,3,24,29,0
"1177",1979,3,25,31,0
"1178",1979,3,26,34,0
"1179",1979,3,27,0,0
"1180",1979,3,28,0,0
"1181",1979,3,29,70,15
"1182",1979,3,30,46,14
"1183",1979,3,31,31,1
"1184",1979,3,32,0,0
"1185",1979,3,33,26,0
"1186",1979,3,34,0,0
"1187",1979,3,35,27,10
"1188",1979,3,36,0,0
"1189",1979,3,37,0,0
"1190",1979,3,38,275,27
"1191",1979,3,39,64.5,7.5
"1192",1979,3,40,186,171
"1193",1979,3,41,0,27
"1194",1979,3,42,0,0
"1195",1979,3,43,0,0
"1196",1979,3,44,0,243
"1197",1979,3,45,1,207
"1198",1979,3,46,0,116
"1199",1979,3,47,10,28
"1200",1979,3,48,0,62
"1201",1979,3,49,0,0
"1202",1979,3,50,0,0
"1203",1979,3,51,0,0
"1204",1979,3,52,0,0
"1205",1979,3,53,0,0
"1206",1979,3,54,0,0
"1207",1979,3,55,0,0
"1208",1979,3,56,0,0
"1209",1979,3,57,0,0
"1210",1979,3,58,0,0
"1211",1979,3,59,41.5,147.5
"1212",1979,3,60,130,79
"1213",1979,3,61,48,26
"1214",1979,3,62,27,98
"1215",1979,3,63,14,11
"1216",1979,3,64,0,0
"1217",1979,4,1,8333,23547
"1218",1979,4,2,2754,2674
"1219",1979,4,3,2604,1630
"1220",1979,4,4,1129,1983
"1221",1979,4,5,30668,2606
"1222",1979,4,6,88934,5395
"1223",1979,4,7,6823,4705
"1224",1979,4,8,1579,126
"1225",1979,4,9,1312,444
"1226",1979,4,10,1442,59
"1227",1979,4,11,1127,308
"1228",1979,4,12,57,41
"1229",1979,4,13,139,21
"1230",1979,4,14,800,63
"1231",1979,4,15,11175,6
"1232",1979,4,16,13874,56
"1233",1979,4,17,14339,210
"1234",1979,4,18,4420,134
"1235",1979,4,19,727,36
"1236",1979,4,20,151,3
"1237",1979,4,21,51,0
"1238",1979,4,22,609,0
"1239",1979,4,23,0,0
"1240",1979,4,24,224,0
"1241",1979,4,25,347,0
"1242",1979,4,26,4071,46
"1243",1979,4,27,88,13
"1244",1979,4,28,921,3
"1245",1979,4,29,1336,95
"1246",1979,4,30,984,126
"1247",1979,4,31,368,2
"1248",1979,4,32,1218,35
"1249",1979,4,33,337,6
"1250",1979,4,34,0,0
"1251",1979,4,35,1286,219
"1252",1979,4,36,772,20
"1253",1979,4,37,169,98
"1254",1979,4,38,1107,202.5
"1255",1979,4,39,1164,230
"1256",1979,4,40,2043,4009
"1257",1979,4,41,0,88
"1258",1979,4,42,118.5,248.5
"1259",1979,4,43,0,0
"1260",1979,4,44,10,1940
"1261",1979,4,45,0,1859
"1262",1979,4,46,0,1238
"1263",1979,4,47,0,95
"1264",1979,4,48,0,1432
"1265",1979,4,49,1278,2647
"1266",1979,4,50,0,0
"1267",1979,4,51,0,0
"1268",1979,4,52,0,0
"1269",1979,4,53,0,0
"1270",1979,4,54,0,0
"1271",1979,4,55,0,0
"1272",1979,4,56,0,0
"1273",1979,4,57,0,0
"1274",1979,4,58,3465,1470
"1275",1979,4,59,5,812
"1276",1979,4,60,549,389
"1277",1979,4,61,631,463
"1278",1979,4,62,347,3920
"1279",1979,4,63,613,302
"1280",1979,4,64,111.5,203.5
"1281",1980,1,1,10231,25723
"1282",1980,1,2,3434,3220
"1283",1980,1,3,2928,1833
"1284",1980,1,4,1758,2898
"1285",1980,1,5,33774,2836
"1286",1980,1,6,98120,6262
"1287",1980,1,7,6779,4584
"1288",1980,1,8,2388,152
"1289",1980,1,9,2239,661
"1290",1980,1,10,2588,147
"1291",1980,1,11,2129,587
"1292",1980,1,12,670,248
"1293",1980,1,13,485,41
"1294",1980,1,14,1403,290
"1295",1980,1,15,15414,16
"1296",1980,1,16,18611,110
"1297",1980,1,17,17347,228
"1298",1980,1,18,7938,232
"1299",1980,1,19,1484,54
"1300",1980,1,20,400,7
"1301",1980,1,21,363,4
"1302",1980,1,22,1671,7
"1303",1980,1,23,513,42
"1304",1980,1,24,334,0
"1305",1980,1,25,417,2
"1306",1980,1,26,4275,57
"1307",1980,1,27,212,44
"1308",1980,1,28,1607,22
"1309",1980,1,29,2637,306
"1310",1980,1,30,2022,461
"1311",1980,1,31,1214,13
"1312",1980,1,32,1375,40
"1313",1980,1,33,950,16
"1314",1980,1,34,190,11
"1315",1980,1,35,2027,360
"1316",1980,1,36,1538,53
"1317",1980,1,37,320,113
"1318",1980,1,38,2876.5,411
"1319",1980,1,39,1196.5,253.5
"1320",1980,1,40,2780,5012
"1321",1980,1,41,6,169
"1322",1980,1,42,117.333333333333,204.666666666667
"1323",1980,1,43,0,0
"1324",1980,1,44,14,2100
"1325",1980,1,45,2,2114
"1326",1980,1,46,0,1495
"1327",1980,1,47,11,160
"1328",1980,1,48,1,1565
"1329",1980,1,49,1691,2914
"1330",1980,1,50,3659,7168
"1331",1980,1,51,2174,2136
"1332",1980,1,52,130,108
"1333",1980,1,53,624,681
"1334",1980,1,54,5,23
"1335",1980,1,55,19,70
"1336",1980,1,56,260,719
"1337",1980,1,57,42,695
"1338",1980,1,58,3729,1534
"1339",1980,1,59,148.5,1372.5
"1340",1980,1,60,752,540
"1341",1980,1,61,756,494
"1342",1980,1,62,502,4345
"1343",1980,1,63,655,395.5
"1344",1980,1,64,252.5,266.5
"1345",1980,2,1,1198,1356
"1346",1980,2,2,427,320
"1347",1980,2,3,277,172
"1348",1980,2,4,434,206
"1349",1980,2,5,3095,233
"1350",1980,2,6,6141,360
"1351",1980,2,7,175,42
"1352",1980,2,8,592,42
"1353",1980,2,9,805,178
"1354",1980,2,10,1109,81
"1355",1980,2,11,807,252
"1356",1980,2,12,536,181
"1357",1980,2,13,315,21
"1358",1980,2,14,619,127
"1359",1980,2,15,4077,5
"1360",1980,2,16,4948,44
"1361",1980,2,17,2853,33
"1362",1980,2,18,3565,88
"1363",1980,2,19,690,6
"1364",1980,2,20,229,3
"1365",1980,2,21,302,2
"1366",1980,2,22,957,4
"1367",1980,2,23,513,42
"1368",1980,2,24,109,0
"1369",1980,2,25,113,0
"1370",1980,2,26,149,0
"1371",1980,2,27,144,30
"1372",1980,2,28,666,13
"1373",1980,2,29,1321,196
"1374",1980,2,30,1063,289
"1375",1980,2,31,878,12
"1376",1980,2,32,212,8
"1377",1980,2,33,568,15
"1378",1980,2,34,190,11
"1379",1980,2,35,712,129
"1380",1980,2,36,801,34
"1381",1980,2,37,144,15
"1382",1980,2,38,1493.5,149
"1383",1980,2,39,127.5,27
"1384",1980,2,40,338,707
"1385",1980,2,41,3,42
"1386",1980,2,42,41,30
"1387",1980,2,43,290.5,0
"1388",1980,2,44,0,42
"1389",1980,2,45,0,60
"1390",1980,2,46,0,60
"1391",1980,2,47,0,32
"1392",1980,2,48,0,37
"1393",1980,2,49,298,299
"1394",1980,2,50,3659,7168
"1395",1980,2,51,2174,2136
"1396",1980,2,52,130,108
"1397",1980,2,53,624,681
"1398",1980,2,54,5,23
"1399",1980,2,55,19,70
"1400",1980,2,56,260,719
"1401",1980,2,57,42,695
"1402",1980,2,58,7,0
"1403",1980,2,59,95.5,144
"1404",1980,2,60,77,25
"1405",1980,2,61,31,12
"1406",1980,2,62,81,137
"1407",1980,2,63,36.5,31
"1408",1980,2,64,123.5,39
"1409",1980,3,1,630,1275
"1410",1980,3,2,24,15
"1411",1980,3,3,2,0
"1412",1980,3,4,53,39
"1413",1980,3,5,385,45
"1414",1980,3,6,2511,264
"1415",1980,3,7,36,150
"1416",1980,3,8,0,0
"1417",1980,3,9,31,5
"1418",1980,3,10,51,1
"1419",1980,3,11,40,12
"1420",1980,3,12,29,5
"1421",1980,3,13,19,3
"1422",1980,3,14,53,69
"1423",1980,3,15,241,0
"1424",1980,3,16,253,0
"1425",1980,3,17,132,4
"1426",1980,3,18,216,2
"1427",1980,3,19,40,2
"1428",1980,3,20,0,0
"1429",1980,3,21,0,0
"1430",1980,3,22,96,0
"1431",1980,3,23,0,0
"1432",1980,3,24,25,0
"1433",1980,3,25,21,0
"1434",1980,3,26,39,1
"1435",1980,3,27,0,0
"1436",1980,3,28,0,0
"1437",1980,3,29,75,14
"1438",1980,3,30,47,17
"1439",1980,3,31,33,1
"1440",1980,3,32,0,0
"1441",1980,3,33,29,1
"1442",1980,3,34,0,0
"1443",1980,3,35,24,13
"1444",1980,3,36,0,0
"1445",1980,3,37,0,0
"1446",1980,3,38,250.5,35
"1447",1980,3,39,45.5,7
"1448",1980,3,40,173,175
"1449",1980,3,41,0,21
"1450",1980,3,42,0,0
"1451",1980,3,43,0,0
"1452",1980,3,44,0,184
"1453",1980,3,45,0,210
"1454",1980,3,46,0,130
"1455",1980,3,47,11,37
"1456",1980,3,48,1,61
"1457",1980,3,49,0,0
"1458",1980,3,50,0,0
"1459",1980,3,51,0,0
"1460",1980,3,52,0,0
"1461",1980,3,53,0,0
"1462",1980,3,54,0,0
"1463",1980,3,55,0,0
"1464",1980,3,56,0,0
"1465",1980,3,57,0,0
"1466",1980,3,58,0,0
"1467",1980,3,59,31,123
"1468",1980,3,60,117,84
"1469",1980,3,61,50,28
"1470",1980,3,62,28,100
"1471",1980,3,63,10.5,18
"1472",1980,3,64,0,0
"1473",1980,4,1,8403,23092
"1474",1980,4,2,2983,2885
"1475",1980,4,3,2649,1661
"1476",1980,4,4,1271,2653
"1477",1980,4,5,30294,2558
"1478",1980,4,6,89468,5638
"1479",1980,4,7,6568,4392
"1480",1980,4,8,1796,110
"1481",1980,4,9,1403,478
"1482",1980,4,10,1428,65
"1483",1980,4,11,1282,323
"1484",1980,4,12,105,62
"1485",1980,4,13,151,17
"1486",1980,4,14,731,94
"1487",1980,4,15,11096,11
"1488",1980,4,16,13410,66
"1489",1980,4,17,14362,191
"1490",1980,4,18,4157,142
"1491",1980,4,19,754,46
"1492",1980,4,20,171,4
"1493",1980,4,21,61,2
"1494",1980,4,22,618,3
"1495",1980,4,23,0,0
"1496",1980,4,24,200,0
"1497",1980,4,25,283,2
"1498",1980,4,26,4087,56
"1499",1980,4,27,68,14
"1500",1980,4,28,941,9
"1501",1980,4,29,1241,96
"1502",1980,4,30,912,155
"1503",1980,4,31,303,0
"1504",1980,4,32,1163,32
"1505",1980,4,33,353,0
"1506",1980,4,34,0,0
"1507",1980,4,35,1291,218
"1508",1980,4,36,737,19
"1509",1980,4,37,176,98
"1510",1980,4,38,1132.5,227
"1511",1980,4,39,1023.5,219.5
"1512",1980,4,40,2269,4130
"1513",1980,4,41,3,106
"1514",1980,4,42,114.5,262
"1515",1980,4,43,0,0
"1516",1980,4,44,14,1874
"1517",1980,4,45,2,1844
"1518",1980,4,46,0,1305
"1519",1980,4,47,0,91
"1520",1980,4,48,0,1467
"1521",1980,4,49,1393,2615
"1522",1980,4,50,0,0
"1523",1980,4,51,0,0
"1524",1980,4,52,0,0
"1525",1980,4,53,0,0
"1526",1980,4,54,0,0
"1527",1980,4,55,0,0
"1528",1980,4,56,0,0
"1529",1980,4,57,0,0
"1530",1980,4,58,3722,1534
"1531",1980,4,59,22,1105.5
"1532",1980,4,60,558,431
"1533",1980,4,61,675,454
"1534",1980,4,62,393,4108
"1535",1980,4,63,608,346.5
"1536",1980,4,64,129,227.5
"1537",1981,1,1,10243,26303
"1538",1981,1,2,3573,3033
"1539",1981,1,3,3014,1883
"1540",1981,1,4,1974,2896
"1541",1981,1,5,34069,2861
"1542",1981,1,6,98694,6436
"1543",1981,1,7,7156,4883
"1544",1981,1,8,2458,171
"1545",1981,1,9,2482.6,651
"1546",1981,1,10,2594,185
"1547",1981,1,11,2038,657
"1548",1981,1,12,705,283
"1549",1981,1,13,526,48
"1550",1981,1,14,1319,260
"1551",1981,1,15,15586,16
"1552",1981,1,16,18958,122
"1553",1981,1,17,17894,249
"1554",1981,1,18,8224,325
"1555",1981,1,19,1454,49
"1556",1981,1,20,419,6
"1557",1981,1,21,337,2
"1558",1981,1,22,1697,10
"1559",1981,1,23,557,36
"1560",1981,1,24,307,0
"1561",1981,1,25,398,0
"1562",1981,1,26,4361,81
"1563",1981,1,27,182,39
"1564",1981,1,28,1881,34
"1565",1981,1,29,2658,318
"1566",1981,1,30,2104,486
"1567",1981,1,31,1170,7
"1568",1981,1,32,1409,63
"1569",1981,1,33,980,15
"1570",1981,1,34,161,13
"1571",1981,1,35,2199,434
"1572",1981,1,36,1537,88
"1573",1981,1,37,290,135
"1574",1981,1,38,3067.5,452
"1575",1981,1,39,1303.5,249.5
"1576",1981,1,40,3037,5326
"1577",1981,1,41,4,201
"1578",1981,1,42,132.333333333333,201.333333333333
"1579",1981,1,43,0,0
"1580",1981,1,44,0,2306
"1581",1981,1,45,29,2118
"1582",1981,1,46,1,1526
"1583",1981,1,47,6,224
"1584",1981,1,48,1,1509
"1585",1981,1,49,1693,3002
"1586",1981,1,50,3988,7025
"1587",1981,1,51,2286,2031
"1588",1981,1,52,109,121
"1589",1981,1,53,636,655
"1590",1981,1,54,12,14
"1591",1981,1,55,14,55
"1592",1981,1,56,275,738
"1593",1981,1,57,42,748
"1594",1981,1,58,3645,1324
"1595",1981,1,59,310.5,1235
"1596",1981,1,60,710,562
"1597",1981,1,61,790,600
"1598",1981,1,62,465,4467
"1599",1981,1,63,675.5,368.5
"1600",1981,1,64,273,296
"1601",1981,2,1,1110,1385
"1602",1981,2,2,360,228
"1603",1981,2,3,230,162
"1604",1981,2,4,424,245
"1605",1981,2,5,3167,228
"1606",1981,2,6,6016,392
"1607",1981,2,7,165,47
"1608",1981,2,8,719,55
"1609",1981,2,9,909,187
"1610",1981,2,10,1154,89
"1611",1981,2,11,763,295
"1612",1981,2,12,566,205
"1613",1981,2,13,362,32
"1614",1981,2,14,434,89
"1615",1981,2,15,4106,4
"1616",1981,2,16,4987,44
"1617",1981,2,17,3004,27
"1618",1981,2,18,3604,116
"1619",1981,2,19,729,10
"1620",1981,2,20,247,2
"1621",1981,2,21,287,2
"1622",1981,2,22,988,6
"1623",1981,2,23,557,36
"1624",1981,2,24,96,0
"1625",1981,2,25,111,0
"1626",1981,2,26,131,1
"1627",1981,2,27,110,22
"1628",1981,2,28,773,16
"1629",1981,2,29,1351,210
"1630",1981,2,30,1091,316
"1631",1981,2,31,858,6
"1632",1981,2,32,205,17
"1633",1981,2,33,583,14
"1634",1981,2,34,161,13
"1635",1981,2,35,694,171
"1636",1981,2,36,811,51
"1637",1981,2,37,130,20
"1638",1981,2,38,1587,148.5
"1639",1981,2,39,154,25.5
"1640",1981,2,40,361,731
"1641",1981,2,41,1,64
"1642",1981,2,42,47,32
"1643",1981,2,43,74,0
"1644",1981,2,44,0,56
"1645",1981,2,45,0,58
"1646",1981,2,46,0,62
"1647",1981,2,47,0,35
"1648",1981,2,48,0,35
"1649",1981,2,49,250,301
"1650",1981,2,50,3988,7025
"1651",1981,2,51,2286,2031
"1652",1981,2,52,109,121
"1653",1981,2,53,636,655
"1654",1981,2,54,12,14
"1655",1981,2,55,14,55
"1656",1981,2,56,275,738
"1657",1981,2,57,42,748
"1658",1981,2,58,6,0
"1659",1981,2,59,103.5,168
"1660",1981,2,60,72,30
"1661",1981,2,61,33,17
"1662",1981,2,62,69,153
"1663",1981,2,63,48,25
"1664",1981,2,64,116.5,41
"1665",1981,3,1,547,1376
"1666",1981,3,2,25,7
"1667",1981,3,3,2,0
"1668",1981,3,4,50,40
"1669",1981,3,5,371,43
"1670",1981,3,6,2515,289
"1671",1981,3,7,28,162
"1672",1981,3,8,0,0
"1673",1981,3,9,32,10
"1674",1981,3,10,50,3
"1675",1981,3,11,35,8
"1676",1981,3,12,23,4
"1677",1981,3,13,17,0
"1678",1981,3,14,54,65
"1679",1981,3,15,269,0
"1680",1981,3,16,270,2
"1681",1981,3,17,143,2
"1682",1981,3,18,184,5
"1683",1981,3,19,40,3
"1684",1981,3,20,0,0
"1685",1981,3,21,0,0
"1686",1981,3,22,106,0
"1687",1981,3,23,0,0
"1688",1981,3,24,29,0
"1689",1981,3,25,35,0
"1690",1981,3,26,34,0
"1691",1981,3,27,0,0
"1692",1981,3,28,0,0
"1693",1981,3,29,87,6
"1694",1981,3,30,57,8
"1695",1981,3,31,29,0
"1696",1981,3,32,0,0
"1697",1981,3,33,34,1
"1698",1981,3,34,0,0
"1699",1981,3,35,28,13
"1700",1981,3,36,0,0
"1701",1981,3,37,0,0
"1702",1981,3,38,278.5,43
"1703",1981,3,39,57,6.5
"1704",1981,3,40,182,187
"1705",1981,3,41,0,26
"1706",1981,3,42,0,0
"1707",1981,3,43,0,0
"1708",1981,3,44,0,188
"1709",1981,3,45,2,216
"1710",1981,3,46,1,127
"1711",1981,3,47,6,32
"1712",1981,3,48,1,58
"1713",1981,3,49,0,0
"1714",1981,3,50,0,0
"1715",1981,3,51,0,0
"1716",1981,3,52,0,0
"1717",1981,3,53,0,0
"1718",1981,3,54,0,0
"1719",1981,3,55,0,0
"1720",1981,3,56,0,0
"1721",1981,3,57,0,0
"1722",1981,3,58,0,0
"1723",1981,3,59,54,138.5
"1724",1981,3,60,124,77
"1725",1981,3,61,48,21
"1726",1981,3,62,20,101
"1727",1981,3,63,10.5,15.5
"1728",1981,3,64,0,0
"1729",1981,4,1,8586,23542
"1730",1981,4,2,3188,2798
"1731",1981,4,3,2782,1721
"1732",1981,4,4,1500,2611
"1733",1981,4,5,30531,2590
"1734",1981,4,6,90163,5755
"1735",1981,4,7,6963,4674
"1736",1981,4,8,1741,116
"1737",1981,4,9,1542,454
"1738",1981,4,10,1390,93
"1739",1981,4,11,1240,354
"1740",1981,4,12,116,74
"1741",1981,4,13,147,16
"1742",1981,4,14,831,106
"1743",1981,4,15,11211,12
"1744",1981,4,16,13701,76
"1745",1981,4,17,14747,220
"1746",1981,4,18,4436,204
"1747",1981,4,19,685,36
"1748",1981,4,20,172,4
"1749",1981,4,21,50,0
"1750",1981,4,22,603,4
"1751",1981,4,23,0,0
"1752",1981,4,24,182,0
"1753",1981,4,25,252,0
"1754",1981,4,26,4196,80
"1755",1981,4,27,71,17
"1756",1981,4,28,1108,18
"1757",1981,4,29,1220,102
"1758",1981,4,30,956,162
"1759",1981,4,31,283,1
"1760",1981,4,32,1204,46
"1761",1981,4,33,363,0
"1762",1981,4,34,0,0
"1763",1981,4,35,1477,250
"1764",1981,4,36,726,37
"1765",1981,4,37,160,115
"1766",1981,4,38,1202,260.5
"1767",1981,4,39,1092.5,217.5
"1768",1981,4,40,2494,4408
"1769",1981,4,41,3,111
"1770",1981,4,42,128,254
"1771",1981,4,43,0,0
"1772",1981,4,44,0,2062
"1773",1981,4,45,27,1844
"1774",1981,4,46,0,1337
"1775",1981,4,47,0,157
"1776",1981,4,48,0,1416
"1777",1981,4,49,1443,2701
"1778",1981,4,50,0,0
"1779",1981,4,51,0,0
"1780",1981,4,52,0,0
"1781",1981,4,53,0,0
"1782",1981,4,54,0,0
"1783",1981,4,55,0,0
"1784",1981,4,56,0,0
"1785",1981,4,57,0,0
"1786",1981,4,58,3639,1323
"1787",1981,4,59,153,929
"1788",1981,4,60,514,455
"1789",1981,4,61,709,562
"1790",1981,4,62,376,4213
"1791",1981,4,63,617,328
"1792",1981,4,64,156.5,255
"1793",1982,1,1,11061,25593
"1794",1982,1,2,3509,2823
"1795",1982,1,3,3038,1791
"1796",1982,1,4,2094,3069
"1797",1982,1,5,33473,2860
"1798",1982,1,6,98870,5696
"1799",1982,1,7,7360,4712
"1800",1982,1,8,2523,215
"1801",1982,1,9,2406,628
"1802",1982,1,10,2684,191
"1803",1982,1,11,2033,628
"1804",1982,1,12,813,259
"1805",1982,1,13,642,71
"1806",1982,1,14,1175,177
"1807",1982,1,15,15332,17
"1808",1982,1,16,18612,161
"1809",1982,1,17,17213,318
"1810",1982,1,18,7943,323
"1811",1982,1,19,1424,55
"1812",1982,1,20,411,4
"1813",1982,1,21,343,4
"1814",1982,1,22,1605,7
"1815",1982,1,23,526,50
"1816",1982,1,24,291,0
"1817",1982,1,25,462,7
"1818",1982,1,26,4308,78
"1819",1982,1,27,205,48
"1820",1982,1,28,1837,44
"1821",1982,1,29,2565,365
"1822",1982,1,30,2020,473
"1823",1982,1,31,1170,4
"1824",1982,1,32,1293,60
"1825",1982,1,33,989,21
"1826",1982,1,34,131,26
"1827",1982,1,35,1880,365
"1828",1982,1,36,1492,82
"1829",1982,1,37,296,147
"1830",1982,1,38,3134.5,476
"1831",1982,1,39,1215,233.5
"1832",1982,1,40,3116,4972
"1833",1982,1,41,5,160
"1834",1982,1,42,150.666666666667,248.333333333333
"1835",1982,1,43,0,0
"1836",1982,1,44,0,2363
"1837",1982,1,45,24,2048
"1838",1982,1,46,2,1534
"1839",1982,1,47,11,194
"1840",1982,1,48,0,1611
"1841",1982,1,49,1948,2981
"1842",1982,1,50,4629,6432
"1843",1982,1,51,2351,1884
"1844",1982,1,52,22,5
"1845",1982,1,53,643,619
"1846",1982,1,54,13,15
"1847",1982,1,55,17,71
"1848",1982,1,56,308,693
"1849",1982,1,57,48,735
"1850",1982,1,58,3436,1274
"1851",1982,1,59,338,1193
"1852",1982,1,60,697,582
"1853",1982,1,61,789,648
"1854",1982,1,62,532,4449
"1855",1982,1,63,649,393
